"BHID";"XCOLLAR";"YCOLLAR";"ZCOLLAR";"DEPTH";"TYPE";"BHT";"SOCIETY";"ORDRE";"Date";"STR";"RIG";"Filon";"PROJECT";"ANNEE";"MOIS";"PAD";"CONTRACTOR";"SEQUENCE";"MACHINE";"START_DATE";"FINISH_DATE"
GT-ZE-TRW-FR35;531647.226;413270.9303;672.75;3.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR36;531644.2937;413270.1086;672.57;2.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR37;531642.3276;413269.6797;672.72;2.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR38;531639.8609;413269.3226;672.77;2.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR39;531637.7156;413269.1083;672.7;3.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR40;531635.5703;413268.7151;672.86;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR41;531632.7458;413267.6433;672.93;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR42;531631.9068;413267.5771;672.97;3.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R38;530478.7941;412932.7672;707.91;0.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR44;531628.783;413267.6848;673.07;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R39;530481.395;412932.7672;707.74;1.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR46;531620.6316;413266.5365;673.2;2.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR47;531619.4466;413265.8906;673.3;2.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR48;531618.046;413265.2807;673.3;2.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR49;531616.1429;413264.1324;673.3;2.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR50;531614.0813;413262.3351;673.3;3.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR51;531611.9847;413261.0348;673.19;2.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR52;531610.1777;413260.3487;673.03;2.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR53;531608.009;413259.8429;673.25;2.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR55;531606.0572;413259.5542;673.25;3.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR56;531604.3586;413259.1207;673.15;2.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR57;531602.1899;413258.5066;673.23;2.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR58;531599.8407;413258.1455;673.23;2.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR59;531598.768;413257.9385;673.13;1.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR60;531597.0616;413257.5759;673.13;1.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR61;531595.6098;413256.9954;672.87;2.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR62;531593.3229;413256.3425;672.77;1.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR63;531591.5067;413255.8351;672.77;1.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR64;531589.5597;413254.4991;672.39;2.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR65;531588.0194;413253.2503;672.39;2.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR66;531586.5954;413252.2919;671.42;1.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR67;531584.5031;413250.6656;671.42;1.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR68;531582.4979;413249.4748;671.29;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR70;531577.0055;413248.0227;671.0;1.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR71;531574.7096;413247.8194;671.0;1.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR72;531572.233;413246.9305;671.0;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR73;531538.9876;413235.535;671.0;1.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR74;531536.0649;413234.0746;671.0;2.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR75;531533.0672;413232.5393;671.0;1.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR77;531537.3009;413235.0628;671.0;2.0;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR78;531534.7151;413233.8337;671.0;2.3;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR79;531532.4761;413232.9828;671.0;3.0;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR80;531529.7642;413232.4155;671.0;2.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR81;531527.7144;413231.7852;670.8;2.3;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR82;531525.4755;413230.6821;670.0;2.4;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR83;531522.9842;413229.8312;669.0;2.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR84;531519.8938;413228.8857;668.93;2.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR85;531518.0963;413227.7196;668.29;2.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR86;531515.8889;413226.3329;668.02;2.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR87;531513.4592;413224.8325;667.85;2.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR88;531511.4526;413223.4625;667.51;2.7;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR89;531509.6247;413221.874;667.44;2.5;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR90;531508.4338;413220.5921;666.92;2.2;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR91;531506.619;413219.177;666.83;2.7;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR92;531504.9238;413217.5825;666.78;2.4;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR93;531503.5876;413216.0876;666.6;2.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR94;531501.8498;413215.3888;666.48;2.3;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR95;531499.5433;413214.2262;666.36;2.3;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR96;531496.9359;413213.3643;666.16;2.2;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR97;531494.4289;413213.2641;666.11;1.4;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR98;531491.7814;413213.3443;665.7;1.7;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR99;531488.1845;413212.9619;665.47;2.2;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR100;531484.1428;413211.4552;665.11;2.4;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR101;531481.105;413209.4884;664.6;2.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR102;531477.048;413207.9438;664.7;1.9;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR103;531473.957;413207.2358;664.41;1.5;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR104;531470.3186;413206.1739;664.05;1.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR105;531466.8625;413205.1669;664.04;2.1;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR106;531463.9064;413203.7505;663.91;2.3;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR107;531461.2602;413202.7765;663.88;3.2;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR108;531458.9388;413202.0235;663.84;2.8;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR109;531456.2713;413202.4712;663.96;2.8;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR110;531454.3149;413202.3816;663.9;3.0;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR111;531451.8621;413202.3816;663.87;2.5;RN;"3";CMO;"3";;;;;;;;;;;;;
GT-ZE-TRW-FR112;531449.8794;413202.4021;663.74;3.0;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZE-TRW-FR113;531447.5084;413202.0752;663.6;2.6;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR0;531303.4953;413159.1369;695.5;2.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR1;531302.2917;413158.8276;695.5;2.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR2;531301.0881;413158.1747;695.5;2.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR3;531298.8528;413157.4186;695.5;2.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR4;531296.9959;413156.8687;694.75;3.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR5;531295.5859;413156.6969;694.54;2.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR6;531293.6946;413156.3532;694.54;3.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR7;531292.5941;413155.8721;694.25;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR8;531291.6313;413155.116;694.25;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR9;531290.0838;413154.2569;693.94;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR10;531289.0177;413153.2259;693.94;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR11;531287.9861;413152.3667;693.61;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR12;531286.4386;413151.2326;693.15;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR13;531284.2377;413150.3391;693.02;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR14;531281.9337;413149.7205;693.02;1.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR15;531280.4011;413149.2257;692.03;1.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR16;531275.8645;413147.2792;691.25;1.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR17;531273.617;413146.7701;691.25;1.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR18;531271.6393;413146.1712;691.12;2.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR19;531269.2121;413145.4825;690.73;1.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZW-TRW-FR21;531266.9045;413144.8018;690.5;3.1;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR22;531265.5341;413144.3704;690.09;2.2;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR23;531264.0511;413143.8451;689.86;2.2;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR26;531259.6143;413141.5001;688.67;1.8;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR27;531258.046;413141.1225;688.56;2.4;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR28;531256.1942;413140.7826;688.3;1.5;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR29;531254.7014;413140.2539;688.19;1.7;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR30;531253.2654;413139.7063;687.9;2.1;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR32;531250.1287;413139.0454;687.1;2.0;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZW-TRW-FR33;531248.4552;413138.6704;686.9;2.0;RN;"3";CMO;"2023";;;;;;;;;;;;;
GT-ZC-TRE-FR1;531575.3966;413255.4269;684.38;2.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR2;531577.5807;413256.7912;684.38;2.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR3;531580.506;413257.9605;684.38;3.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR4;531583.6262;413258.3893;684.38;2.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR5;531586.1029;413258.9155;684.38;2.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR6;531588.5796;413259.4417;684.38;2.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR7;531591.1148;413260.4551;683.52;2.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR8;531593.7482;413261.2355;683.52;2.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR9;531596.4195;413261.7173;683.06;2.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR10;531598.7959;413262.4398;682.16;2.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR11;531600.6556;413262.7643;681.9;1.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR12;531602.7808;413263.1923;681.9;1.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR13;531604.8326;413263.5903;681.04;2.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR14;531606.6922;413263.9738;681.16;2.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR15;531608.5661;413264.5049;681.23;2.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR16;531610.0173;413264.8921;681.1;2.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR17;531611.6536;413265.4136;681.06;2.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR18;531613.1476;413265.8164;681.06;2.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR19;531614.6891;413266.5035;681.06;1.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR20;531616.8708;413267.4754;681.14;2.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR21;531619.9453;413268.9366;681.16;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR22;531622.7567;413270.3087;681.4;2.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR24;531626.5815;413269.8186;681.2;2.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR25;531630.1448;413270.6027;681.2;2.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR26;531632.4005;413271.3214;681.3;2.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR27;531634.3292;413272.0074;681.33;2.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR28;531638.7322;413273.3491;681.36;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR29;531640.965;413274.6288;681.38;1.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR30;531643.6901;413276.9583;681.4;0.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR31;531645.89;413278.7301;681.57;1.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR32;531648.8921;413279.7876;682.2;3.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR33;531651.992;413280.0512;682.2;2.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR34;531655.3227;413281.0069;682.05;2.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR35;531657.9609;413281.4353;682.05;2.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR36;531660.3682;413282.6546;682.2;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR37;531663.3032;413283.9728;682.37;1.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR38;531666.4861;413284.0901;682.4;1.23;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZC-TRE-FR39;531669.0373;413285.8394;682.56;1.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R1;530261.667;412812.694;709.28;3.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R2;530257.7669;412811.1028;709.35;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R3;530254.1437;412809.6499;708.81;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R4;530244.4281;412804.5302;708.26;1.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R5;530240.1914;412802.3431;707.98;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R6;530236.7071;412800.3701;708.86;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R7;530233.6641;412798.6523;708.9;1.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R8;530228.4255;412795.5151;709.06;1.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R9;530225.3226;412793.953;709.09;1.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R10;530222.2429;412792.6008;709.09;1.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R11;530218.8944;412789.9302;708.99;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R12;530215.9899;412787.8823;709.17;1.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R13;530213.6863;412787.0435;706.17;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R14;530209.8013;412785.1734;706.51;1.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R15;530206.8104;412784.2574;706.41;1.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-R16;530195.9604;412780.2906;707.77;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R1;530443.1548;412924.8243;707.98;0.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R2;530439.6812;412923.5087;708.06;0.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R3;530437.0079;412921.9779;707.5;1.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R4;530434.5849;412921.0374;707.23;1.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R5;530431.441;412920.0168;707.45;1.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R6;530428.3364;412918.8736;706.96;2.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R7;530425.5533;412917.7643;707.39;2.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R8;530422.1995;412916.5793;707.69;2.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R9;530419.6718;412915.3164;707.88;2.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R10;530417.1442;412913.9246;707.99;2.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R11;530414.918;412912.919;708.01;3.5;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R12;530412.27;412911.1289;707.92;3.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R13;530410.219;412909.3388;707.85;3.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R14;530407.6229;412909.0275;708.59;2.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R15;530404.9939;412908.1207;708.22;2.4;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R16;530401.8798;412906.886;708.09;1.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R17;530398.4528;412906.3855;710.01;1.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R18;530395.8168;412905.9377;710.01;1.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R19;530392.5744;412905.0684;710.01;1.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R20;530390.5182;412904.1464;710.01;1.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R21;530387.9876;412903.0927;710.32;1.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R22;530385.1406;412901.9072;710.42;1.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R23;530382.8668;412901.0959;710.42;1.2;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R24;530380.8954;412900.487;710.5;1.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R25;530378.3485;412899.7235;710.63;1.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R26;530445.9751;412925.5911;708.79;1.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R27;530448.949;412926.4601;708.79;0.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R28;530451.7726;412927.2433;708.79;0.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R29;530454.8323;412927.7154;708.5;0.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R30;530457.714;412928.6269;708.52;1.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R31;530459.9293;412929.2209;708.56;1.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R32;530462.5121;412929.8472;708.63;1.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R33;530465.6188;412930.601;708.7;1.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R34;530467.8288;412931.1053;708.59;1.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R35;530470.5434;412931.7487;708.6;0.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R36;530472.9796;412932.3226;708.36;1.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R37;530476.072;412932.58;708.08;1.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR43;531630.7219;413267.6488;673.03;3.0;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-ZE-TRW-FR45;531626.1975;413267.6488;673.03;2.9;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R40;530484.018;412932.9875;706.86;0.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R41;530487.5196;412933.3555;706.9;0.3;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R42;530490.5147;412933.4996;706.9;0.7;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R43;530494.1408;412933.2763;706.9;0.6;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R44;530497.5352;412932.9862;706.9;1.1;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-FARW-ZE-R45;530501.5272;412932.756;706.9;0.8;RN;"3";CMO;"1";;;;;;;;;;;;;
GT-40taille4TRE1;531742.988;413297.5073;662.73;4.0;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE2;531744.8899;413300.1516;662.73;2.2;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE3;531746.6073;413301.4965;662.88;2.4;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE4;531748.1857;413303.1663;662.88;2.4;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE5;531750.7058;413304.6204;662.88;2.4;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE6;531752.8546;413305.5853;662.45;2.3;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE7;531755.132;413306.2399;662.45;2.4;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE8;531756.9345;413306.6769;662.22;2.5;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE9;531758.8116;413307.1323;662.22;2.6;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE10;531761.0164;413307.8245;662.23;2.3;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE11;531762.6923;413308.3698;662.19;2.2;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE12;531765.0589;413309.1162;661.93;2.5;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE13;531767.1911;413310.0086;661.93;2.5;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE14;531769.7464;413311.1002;661.68;2.3;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE15;531771.8226;413311.9781;661.61;2.3;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE16;531774.1643;413313.2359;661.61;2.6;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE17;531776.2136;413313.8789;661.61;2.4;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE18;531779.696;413314.9318;661.61;3.0;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE20;531781.9776;413315.7797;661.02;2.6;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE21;531785.2278;413316.7746;660.6;2.6;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE22;531789.5295;413318.1485;660.6;2.8;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE23;531792.6967;413319.1511;660.09;2.8;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE24;531797.8406;413320.8614;661.11;2.9;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE25;531802.2917;413322.1899;659.83;2.8;RN;"3";CMO;"2";;;;;;;;;;;;;
GT-40taille4TRE26;531806.9689;413324.0162;660.31;3.6;RN;"3";CMO;"2";;;;;;;;;;;;;
